"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day4 post-infection vs control Lung tissue experiments from twelve independent studies (GSE23955, GSE36969, GSE40824, GSE40827, GSE49262, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE64661, GSE68820) and four strains (SARS-CoV GZ02, SARS-CoV HC-SZ-6103, SARS-CoV Urbani, SARS-CoV MA15). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata.



The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day4 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."				
				
Gene	Specificity	Abs Score Sum	Score Sum	Score Ave
D2Ertd750e	9 out of 15	622.4038522	622.4038522	41.49359015
Sfn	8 out of 15	622.1332948	622.1332948	41.47555299
Cdca2	9 out of 15	619.4620059	619.4620059	41.29746706
Chek1	11 out of 15	658.7739689	618.7707687	41.25138458
Dscc1	9 out of 15	617.7942433	617.7942433	41.18628288
Plac8	12 out of 15	779.3930011	614.8597819	40.99065213
E2f8	10 out of 15	614.335118	614.335118	40.95567454
Gm12250	9 out of 15	613.3291077	613.3291077	40.88860718
Gpr176	9 out of 15	612.0819912	612.0819912	40.80546608
CLCN5	9 out of 15	611.649857	611.649857	40.77665714
Ube2t	12 out of 15	706.5607911	610.6163621	40.70775747
Ctps	11 out of 15	610.4917904	610.4917904	40.69945269
Tmem106a	11 out of 15	607.9663435	607.9663435	40.53108957
Nasp	12 out of 15	607.08274	607.08274	40.47218267
Atf3	11 out of 15	606.7585999	606.7585999	40.45057333
Mlec	12 out of 15	606.7482487	606.7482487	40.44988324
Mcm10	10 out of 15	645.5253986	606.6229155	40.4415277
GJB4	10 out of 15	680.5708219	606.5222405	40.43481603
Pask	10 out of 15	606.3076135	606.3076135	40.42050756
Selp	9 out of 15	606.1993376	606.1993376	40.41328917
Clca1	10 out of 15	801.5115031	606.1188616	40.40792411
Gdf15	10 out of 15	604.7065515	604.7065515	40.3137701
Plekha4	11 out of 15	604.5965839	604.5965839	40.30643893
SLC7A8	9 out of 15	601.4439073	601.4439073	40.09626049
Gm4951	9 out of 15	600.4381458	600.4381458	40.02920972
Tnfrsf12a	8 out of 15	598.1939786	598.1939786	39.87959857
Chaf1b	10 out of 15	595.3075032	595.3075031	39.68716688
Ddx58	11 out of 15	595.2041079	595.2041079	39.68027386
Pole2	11 out of 15	594.7074681	594.7074681	39.64716454
A_52_P25932	9 out of 15	594.5220171	594.5220171	39.63480114
Apobec1	9 out of 15	594.3762514	594.3762514	39.62508342
Lpxn	11 out of 15	593.8677192	593.8677192	39.59118128
Dmbt1	8 out of 15	593.4382076	593.4382076	39.56254717
Gbp6	8 out of 15	593.3160621	593.3160621	39.55440414
Rad54b	10 out of 15	593.101543	593.101543	39.54010287
Bst2	9 out of 15	590.7666556	590.7666556	39.3844437
Kif14	10 out of 15	589.9215976	589.9215977	39.32810651
Tacc3	9 out of 15	589.6401425	589.6401425	39.30934283
Calca	9 out of 15	589.2319206	589.2319206	39.28212804
Fcgr3	12 out of 15	619.2114798	588.4665612	39.23110408
Ccl3	10 out of 15	666.0632315	586.6040095	39.10693397
Clspn	9 out of 15	585.7246824	585.7246824	39.04831216
Mcm3	12 out of 15	584.7047055	584.7047055	38.9803137
Dhfr	11 out of 15	582.2242122	582.2242122	38.81494748
Pla2g7	9 out of 15	581.9027069	581.9027069	38.79351379
Gpnmb	9 out of 15	581.6256555	581.6256555	38.7750437
Cdc45	10 out of 15	581.1357462	581.1357462	38.74238308
Slc15a3	10 out of 15	580.9499824	580.9499824	38.72999883
Bcl2l15	10 out of 15	633.9112483	580.9132654	38.72755103
Adar	11 out of 15	580.4761907	580.4761907	38.69841272
Hist1h1b	11 out of 15	725.815824	579.7839991	38.65226661
C330027C09Rik	11 out of 15	632.5359431	578.7441604	38.58294402
Clec4a3	10 out of 15	578.5982163	578.5982163	38.57321442
Hist1h2ai	9 out of 15	577.3255869	577.3255869	38.48837246
Nrg1	12 out of 15	576.4993585	576.4993585	38.43329057
Arg1	7 out of 15	576.4899218	576.4899218	38.43266145
H2-T10	10 out of 15	576.0508799	576.0508799	38.40339199
Gm4955	9 out of 15	576.0258198	576.0258198	38.40172132
Epsti1	11 out of 15	575.8642267	575.8642267	38.39094845
Gm14446	9 out of 15	573.0221866	573.0221866	38.20147911
Fcgr2b	9 out of 15	572.6360341	572.6360342	38.17573561
Cd177	9 out of 15	605.9934789	571.6077119	38.10718079
EGR2	11 out of 15	571.2987294	571.2987294	38.08658196
Apoc2	8 out of 15	571.1863798	571.1863798	38.07909199
Kif4	10 out of 15	570.0113393	570.0113393	38.00075595
Ms4a6b	12 out of 15	839.0607932	569.3979978	37.95986652
Cxcl16	10 out of 15	569.3862963	569.3862963	37.95908642
Traip	9 out of 15	568.9376544	568.9376545	37.92917696
Hist1h2ak	9 out of 15	566.904868	566.904868	37.79365787
Foxm1	8 out of 15	565.874234	565.874234	37.72494894
Cdt1	13 out of 15	633.8797487	565.3834982	37.69223321
Mb21d1	11 out of 15	564.1482716	564.1482716	37.60988477
Psapl1	9 out of 15	564.0639576	564.0639576	37.60426384
Mis18bp1	10 out of 15	563.7769783	563.7769783	37.58513189
Anln	13 out of 15	802.7931372	561.2994331	37.4199622
Prm1	10 out of 15	586.7914074	561.1453841	37.40969227
H2-K1	11 out of 15	560.4338548	560.4338548	37.36225699
Slfn2	9 out of 15	560.3234838	560.3234838	37.35489892
Wfdc18	9 out of 15	559.9100867	559.9100867	37.32733912
Fn1	10 out of 15	559.8200805	559.8200805	37.3213387
Tcf19	10 out of 15	559.2146851	559.2146851	37.28097901
Sema7a	9 out of 15	559.086844	559.086844	37.27245626
A_52_P465129	10 out of 15	557.7265957	557.7265957	37.18177305
Cxcl12	10 out of 15	583.2596223	557.6108363	37.17405575
Oas1b	9 out of 15	555.1609891	555.1609891	37.0107326
