"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day7 post-infection vs control Lung tissue experiments from ten independent studies (GSE40824, GSE40827, GSE49262, GSE49263, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE68820) and two strains (SARS-CoV MA15, icSARS-CoV). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata."		
"The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day7 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."""		
		
Gene	Specificity	Score Ave
Xpot	9 out of 11	-8.850075762
Man2c1	8 out of 11	-8.849393898
Abcb10	7 out of 11	-8.843688334
Cdc42ep3	7 out of 11	-8.833622048
Ivns1abp	9 out of 11	-8.821588562
Acaa1b	8 out of 11	-8.818475586
Dnahc7a	7 out of 11	-8.818381842
Gm3643	7 out of 11	-8.817832579
Stk25	8 out of 11	-8.80410466
Erlec1	7 out of 11	-8.799804507
Nelf	8 out of 11	-8.795327277
Pkia	7 out of 11	-8.794833146
Acly	7 out of 11	-8.794650653
Arl5b	10 out of 11	-8.785691847
C230096K16Rik	8 out of 11	-8.780087077
Cdc73	8 out of 11	-8.777898521
Mm.293875	7 out of 11	-8.777759919
Kank1	7 out of 11	-8.772576024
Mtmr10	8 out of 11	-8.763311283
Prpf39	8 out of 11	-8.759113067
Armc3	7 out of 11	-8.758017869
Ephb4	7 out of 11	-8.754438057
Rbm5	7 out of 11	-8.750549057
Mpdz	8 out of 11	-8.749829399
Ap1m2	8 out of 11	-8.721989885
H13	10 out of 11	-8.706612782
Acad11	8 out of 11	-8.703426198
Rhob	8 out of 11	-8.703046124
Arhgef25	8 out of 11	-8.683541328
Pura	8 out of 11	-8.646352826
Hmgb1	8 out of 11	-8.637052564
Eif1ax	10 out of 11	-8.63642209
Prr5l	8 out of 11	-8.60683707
6-Mar	9 out of 11	-8.606206562
Rabggta	8 out of 11	-8.604005388
Tmem177	9 out of 11	-8.602071122
Rbx1	8 out of 11	-8.594906942
Pttg1	8 out of 11	-8.575106817
Creb3l2	9 out of 11	-8.569007642
Aldh3a2	8 out of 11	-8.551788462
Alg2	8 out of 11	-8.548257221
Ubl3	8 out of 11	-8.546106581
4931406P16Rik	8 out of 11	-8.498303315
Ltn1	8 out of 11	-8.487755929
Nek9	8 out of 11	-8.442497152
2610002M06Rik	9 out of 11	-8.428289947
Map3k5	8 out of 11	-8.416792721
Metap1d	8 out of 11	-8.368672703
Megf8	8 out of 11	-8.359572826
Rybp	8 out of 11	-8.355986622
Synj2bp	10 out of 11	-8.337889351
Srek1	8 out of 11	-8.269578721
Purb	8 out of 11	-8.255296435
Ebna1bp2	8 out of 11	-8.190544868
Usp46	8 out of 11	-8.151186385
Eif2ak4	8 out of 11	-8.148279837
Wdr35	8 out of 11	-8.140869107
Zfp74	8 out of 11	-8.126711685
Lmo7	11 out of 11	-8.121482996
A_52_P477229	8 out of 11	-8.09240343
Rpgr	8 out of 11	-8.052201509
Rnf103	8 out of 11	-8.000573266
Trio	8 out of 11	-7.993534429
Mm.366341	8 out of 11	-7.944966766
Ap4s1	8 out of 11	-7.926867246
Rfk	8 out of 11	-7.915131516
Srebf1	8 out of 11	-7.839143941
C030006K11Rik	8 out of 11	-7.761295454
Fam36a	8 out of 11	-7.695589871
Erbb2	8 out of 11	-7.689430756
Rala	8 out of 11	-7.671160142
Map3k13	8 out of 11	-7.588964018
Elavl1	8 out of 11	-7.47422337
Zfp846	8 out of 11	-7.261048778
Ube2k	9 out of 11	-7.208966895
Ccdc75	9 out of 11	-7.162779582
Tnrc6b	9 out of 11	-7.152658995
Tjp2	9 out of 11	-7.148238755
Pcnxl4	9 out of 11	-7.102101343
Lin7c	9 out of 11	-7.090830372
4930520O04Rik	8 out of 11	-6.927305792
Polr3g	8 out of 11	-6.858861142
Exoc3	8 out of 11	-6.639507114
Sod2	9 out of 11	-6.540426908
Mef2a	8 out of 11	-6.357720588
Endov	7 out of 11	-6.331604399
Mapk8	8 out of 11	-6.142290184
Stxbp5	9 out of 11	-5.763110699
Arnt	8 out of 11	-5.539064217
Pes1	7 out of 11	-5.240142466
Zbtb46	7 out of 11	-5.221956112
2810004N23Rik	8 out of 11	-4.888393077
2510009E07Rik	9 out of 11	-4.750216367
Zfp672	9 out of 11	-4.704877134
Col12a1	7 out of 11	-4.676338353
Cgn	8 out of 11	-4.612076674
Mcl1	8 out of 11	-4.602885801
Atf7ip	9 out of 11	-4.330161612
Dph3	9 out of 11	-4.308916504
Smad5	10 out of 11	-4.098265213
Ptprr	8 out of 11	-3.840669286
Ptprz1	8 out of 11	-3.637655737
Pde1a	7 out of 11	-3.594422412
Hnrnpa3	10 out of 11	-3.589692734
Rprd1a	10 out of 11	-3.564125649
Tcf25	10 out of 11	-3.299451169
Snrpd3	8 out of 11	-3.177673674
Cnih4	8 out of 11	-3.079701335
Ip6k1	10 out of 11	-3.074578639
Rab11fip1	7 out of 11	-2.993211071
Srprb	9 out of 11	-2.833929755
Slc4a8	10 out of 11	-2.771798415
Mef2d	9 out of 11	-2.748055876
Cald1	7 out of 11	-2.715320013
Skap2	9 out of 11	-2.669198911
Isoc1	8 out of 11	-2.405867884
Prrc1	9 out of 11	-2.40093979
Taf10	9 out of 11	-2.316415998
Map3k9	8 out of 11	-2.288940467
Smg6	9 out of 11	-2.234524897
2010204K13Rik	8 out of 11	-1.985563323
2310022B05Rik	8 out of 11	-1.936605458
Far1	9 out of 11	-1.851906409
Nolc1	8 out of 11	-1.434967256
Prr16	7 out of 11	-1.366593541
Cds1	9 out of 11	-0.923961526
Vps29	8 out of 11	-0.788897937
Sema5a	8 out of 11	-0.690647574
Msh6	8 out of 11	-0.646734071
Chd6	10 out of 11	-0.511838739
4933403F05Rik	8 out of 11	-0.460140574
Seh1l	8 out of 11	-0.092716553
Penk	8 out of 11	-0.055360555
		0
Vps37a	8 out of 11	0.144721866
Arid5b	9 out of 11	0.220463838
Tfdp2	7 out of 11	0.232931568
D930016D06Rik	8 out of 11	0.347260921
Ube2i	10 out of 11	0.499585991
Arpp19	10 out of 11	0.603841096
Sin3b	7 out of 11	0.734139907
Mtap6	7 out of 11	0.735558058
Crk	10 out of 11	0.898606734
Arih1	9 out of 11	1.049198472
Ttc19	9 out of 11	1.227184282
Hmg20a	9 out of 11	1.443429288
Parva	9 out of 11	1.579262584
Zfp473	8 out of 11	1.663802972
Cast	9 out of 11	1.663931148
Arcn1	8 out of 11	1.670416015
Zfp106	9 out of 11	1.82220636
Tardbp	9 out of 11	2.030776295
Srsf7	7 out of 11	2.478068994
Syt10	7 out of 11	2.544349959
D5Ertd579e	7 out of 11	2.622341847
Emc8	8 out of 11	2.854812812
Srxn1	8 out of 11	3.098505031
Soat1	8 out of 11	3.173641651
2010109K11Rik	8 out of 11	3.279265571
Oplah	9 out of 11	3.534594251
Gnb1	8 out of 11	3.646874619
Slc30a7	9 out of 11	3.754428084
St7l	8 out of 11	3.801909552
Zeb2	8 out of 11	3.922340401
Trip11	8 out of 11	4.118890879
Hspa4	10 out of 11	4.127806626
Ube2d3	10 out of 11	4.140601306
4933433P14Rik	7 out of 11	4.157213555
Gmps	10 out of 11	4.169215859
Fxc1	10 out of 11	4.204810853
Vps26b	9 out of 11	4.391209803
Ccnh	8 out of 11	4.504044292
Nmt2	9 out of 11	4.613683384
1810012P15Rik	10 out of 11	4.621092834
Osbpl3	9 out of 11	4.663783049
Dynll2	10 out of 11	4.788683607
Atg4b	9 out of 11	4.861814405
Erp44	8 out of 11	4.880085195
Syncrip	10 out of 11	4.94620332
Slc8a1	7 out of 11	5.011385892
Kazn	10 out of 11	5.022018043
5730455P16Rik	10 out of 11	5.055953256
Cyb5b	9 out of 11	5.093898317
Esrrg	8 out of 11	5.180958434
Apool	8 out of 11	5.201769
F3	8 out of 11	5.233667037
Emilin2	7 out of 11	5.240462806
Trp53	7 out of 11	5.339550727
D11Wsu99e	7 out of 11	5.390442637
Psip1	8 out of 11	5.470117443
Khdrbs3	7 out of 11	5.549569037
Stx16	9 out of 11	5.609793303
Fancg	9 out of 11	5.829556652
Tdeanc2	10 out of 11	5.907530107
Slirp	8 out of 11	6.036448283
Ms4a4d	8 out of 11	6.097285868
Vti1a	8 out of 11	6.192695487
Pank2	10 out of 11	6.215561999
Krt18	7 out of 11	6.221967427
Numa1	7 out of 11	6.295472408
Desi2	10 out of 11	6.452469376
Rac1	9 out of 11	6.492634001
Rps24	10 out of 11	6.573458301
Tmem248	10 out of 11	6.663473061
Usp15	8 out of 11	6.927343463
Atl3	9 out of 11	7.006738803
Ccdc167	10 out of 11	7.124619699
Tsc22d4	7 out of 11	7.171193141
Prmt3	8 out of 11	7.222269897
Tor1aip1	7 out of 11	7.223079207
Plekha8	8 out of 11	7.240130534
Ndufa3	9 out of 11	7.29977468
H1fx	9 out of 11	7.573416079
Sdhaf2	9 out of 11	7.616712051
Dnm1l	8 out of 11	7.766833037
Nutf2	9 out of 11	7.802244111
Nudt21	11 out of 11	7.908569304
Lsm6	8 out of 11	7.944823917
Nsf	8 out of 11	7.972468176
Bcl2l13	8 out of 11	7.978781641
Copg	9 out of 11	7.985881957
Mcm9	8 out of 11	8.020486517
Lonrf3	7 out of 11	8.041689287
Hivep3	10 out of 11	8.09110037
Pigs	8 out of 11	8.158057299
Ing5	9 out of 11	8.290856779
Pop7	8 out of 11	8.291245016
Papd4	8 out of 11	8.318070795
Impad1	10 out of 11	8.323640852
Adora3	7 out of 11	8.362665591
Aspn	9 out of 11	8.365136634
Arpc2	8 out of 11	8.390989894
Gemin8	8 out of 11	8.526940704
Bub3	8 out of 11	8.587120836
Myo9b	9 out of 11	8.65262896
Gm6807	8 out of 11	8.678459044
Ap1s1	8 out of 11	8.703108843
Psmc4	8 out of 11	8.723665965
Gm6987	7 out of 11	8.730983018
Zfp429	7 out of 11	8.738139644
Nfkbiz	7 out of 11	8.750952697
Nupl1	8 out of 11	8.754863719
Cep57l1	7 out of 11	8.757918283
Tbl2	8 out of 11	8.767342144
Adam10	8 out of 11	8.779817176
A_51_P295037	7 out of 11	8.794210155
Sec24a	7 out of 11	8.801376144
A_52_P36261	7 out of 11	8.814892127
Ap1g1	10 out of 11	8.828377238
Aen	7 out of 11	8.831785989
Vars	7 out of 11	8.837695219
Ptpn1	9 out of 11	8.841212638
Cercam	7 out of 11	8.842370738
Dis3	7 out of 11	8.859538316
Aars	8 out of 11	8.860227437
Tex10	8 out of 11	8.863384295
Apex1	7 out of 11	8.878408575
Bysl	7 out of 11	8.912761833
Metap1	8 out of 11	8.918392166
Cox10	7 out of 11	8.919703565
Rbfox2	7 out of 11	8.925652899
Ppp4c	8 out of 11	8.932228989
Wibg	7 out of 11	8.933375315
Ewsr1	9 out of 11	8.944956228
Arid3a	7 out of 11	8.95566983
Stk10	7 out of 11	8.958209056
Psmd13	7 out of 11	8.968808458
Sec11c	7 out of 11	8.979024326
A_51_P402908	7 out of 11	9.003667795
Spon2	7 out of 11	9.007364654
Dusp11	8 out of 11	9.014934141
Etf1	7 out of 11	9.015158073
Cinp	7 out of 11	9.018007885
Mm.378119	7 out of 11	9.053379045
Prpf38a	8 out of 11	9.054317048
Katnb1	7 out of 11	9.057855733
Cep135	8 out of 11	9.082295529
Glmn	8 out of 11	9.125639758
Cflar	9 out of 11	9.132164662
A_52_P76196	8 out of 11	9.143193885
Rsl1d1	7 out of 11	9.143622131
1700084J12Rik	7 out of 11	9.156788668
Pinx1	7 out of 11	9.184807246
Dnajc3	7 out of 11	9.192577563
Cyb5r4	9 out of 11	9.196383614
Rnf114	8 out of 11	9.197815152
Rqcd1	9 out of 11	9.209981312
Uxt	8 out of 11	9.221389646
G3bp1	8 out of 11	9.239204627
Emilin1	7 out of 11	9.275532391
Rpa3	7 out of 11	9.281262997
Cmc1	7 out of 11	9.285853688
AK013113	7 out of 11	9.29218712
Rnaset2a	8 out of 11	9.295784179
Stam2	8 out of 11	9.301229319
Kars	7 out of 11	9.304869408
Cstf1	9 out of 11	9.307309919
Prkaa1	7 out of 11	9.309319877
Mrps22	7 out of 11	9.330565369
Sf3a1	8 out of 11	9.335193047
Spats2l	7 out of 11	9.342240551
Cs	8 out of 11	9.351978253
Polr1d	8 out of 11	9.362927143
Mrpl1	8 out of 11	9.379361169
4930471M23Rik	9 out of 11	9.388948608
Cerk	7 out of 11	9.388998707
Picalm	8 out of 11	9.393021844
Commd1	9 out of 11	9.417536161
Fes	7 out of 11	9.427652673
Dusp19	7 out of 11	9.436464188
Sap30bp	9 out of 11	9.437570183
Slc20a1	7 out of 11	9.439891361
Prmt6	7 out of 11	9.440309556
Hinfp	9 out of 11	9.44099992
A_52_P579258	8 out of 11	9.471172279
ENSMUST00000093326	8 out of 11	9.471961338
Pus1	8 out of 11	9.475374964
A_52_P665202	9 out of 11	9.488401833
A_52_P273438	7 out of 11	9.494676803
Pitpna	9 out of 11	9.505608324
Zbtb8os	9 out of 11	9.513290564
Slc25a40	7 out of 11	9.518779206
Mrps11	8 out of 11	9.523937335
Pfdn1	8 out of 11	9.525152838
Capza1	7 out of 11	9.529504404
Herc3	8 out of 11	9.537838314
Eif5a	7 out of 11	9.5539283
Asb2	7 out of 11	9.555763916
Ikzf2	8 out of 11	9.572563716
Tsta3	9 out of 11	9.57489351
Aimp2	8 out of 11	9.619318349
5830418K08Rik	7 out of 11	9.621780038
Capzb	8 out of 11	9.621917949
Hist2h2aa1	8 out of 11	9.622961526
Cox18	8 out of 11	9.629624406
Prdx4	9 out of 11	9.632063866
Snrnp40	9 out of 11	9.646906351
Nt5c	9 out of 11	9.651763174
Nol10	7 out of 11	9.662350846
Trerf1	7 out of 11	9.674973701
Nucks1	8 out of 11	9.681201335
Nme1	8 out of 11	9.685882521
Rab4b	9 out of 11	9.693030971
Zfp52	8 out of 11	9.69340844
Mrpl35	9 out of 11	9.70778614
4933408J17Rik	8 out of 11	9.709791151
Dda1	7 out of 11	9.727788466
Cep110	7 out of 11	9.732542107
Psmd12	8 out of 11	9.736680906
Ppic	8 out of 11	9.737569204
Dbnl	9 out of 11	9.738968586
Gabpa	8 out of 11	9.744374328
Slc9a7	8 out of 11	9.758198288
Pms1	7 out of 11	9.760805507
Gm7241	9 out of 11	9.781159712
Tssc1	8 out of 11	9.795271473
Cyb561d2	9 out of 11	9.802165235
5-Mar	8 out of 11	9.809592908
Slc9a3r1	7 out of 11	9.819104913
Rpsa	7 out of 11	9.826608212
Smchd1	8 out of 11	9.852353152
Ccdc109b	8 out of 11	9.858146636
Cenpj	8 out of 11	9.860414718
Naa20	8 out of 11	9.88690395
Abhd2	8 out of 11	9.911808337
Dgcr2	8 out of 11	9.92003098
Uchl5	8 out of 11	9.924389506
Hnrnpul1	8 out of 11	9.925973703
Usp38	9 out of 11	9.942323069
Lrrc8c	9 out of 11	9.942852693
Ldha	7 out of 11	9.966945293
Blvra	8 out of 11	9.970149441
Gstcd	9 out of 11	9.987207756
Mllt11	8 out of 11	10.00254446
Trim12c	8 out of 11	10.01645372
Rftn1	8 out of 11	10.02057651
Utp23	8 out of 11	10.02751631
Calu	7 out of 11	10.03997459
Ugcg	8 out of 11	10.05567207
Smc5	9 out of 11	10.05589576
Odf2	7 out of 11	10.0593734
Alg13	8 out of 11	10.06063009
Hdlbp	8 out of 11	10.1006961
Ptrh2	10 out of 11	10.10319238
673433	7 out of 11	10.10552303
627520	7 out of 11	10.11965849
Cisd2	8 out of 11	10.13690496
Mm.437016	7 out of 11	10.14744571
Pa2g4	7 out of 11	10.15097159
2410001C21Rik	9 out of 11	10.17903511
Rap1b	9 out of 11	10.18569647
AI841821	7 out of 11	10.19078346
Gpr107	8 out of 11	10.19328391
Cpa2	7 out of 11	10.1973872
Dnajb11	9 out of 11	10.21213312
Eif2s3x	8 out of 11	10.21957458
Cmpk1	8 out of 11	10.22947085
Metrn	8 out of 11	10.23362348
Tbl1xr1	8 out of 11	10.23464261
Lrrc40	8 out of 11	10.25427999
Psapl1	7 out of 11	10.27301776
Dab2	8 out of 11	10.27694832
D1Bwg0212e	9 out of 11	10.28556661
Prelid1	7 out of 11	10.29629378
Pdik1l	9 out of 11	10.31571747
Ccdc93	7 out of 11	10.32701507
Suz12	9 out of 11	10.33442568
Ddx46	8 out of 11	10.33793602
Esyt1	7 out of 11	10.35034121
Ncoa3	8 out of 11	10.36492751
Larp7	10 out of 11	10.36595256
Tmem26	7 out of 11	10.37006728
Cep152	8 out of 11	10.37690618
Ly6a	7 out of 11	10.38004136
Cep76	9 out of 11	10.38625793
Cbl	8 out of 11	10.40013118
Arf6	8 out of 11	10.41673597
Hk1	8 out of 11	10.42194691
Nnmt	7 out of 11	10.43018937
Ube2a	10 out of 11	10.4526467
Dcun1d5	9 out of 11	10.46554132
Riok3	8 out of 11	10.47467026
2310045N01Rik	8 out of 11	10.47694058
Rcan1	7 out of 11	10.49009537
Ppp2r3c	10 out of 11	10.49469062
Tma7	9 out of 11	10.51192897
Tram1	8 out of 11	10.52906365
Col4a1	8 out of 11	10.53835677
Trim14	9 out of 11	10.56538731
Slc11a2	7 out of 11	10.59140164
Rabepk	8 out of 11	10.60650963
Nubp2	9 out of 11	10.62390591
Arpc1b	8 out of 11	10.63198696
Ube2n	8 out of 11	10.64395594
Mmd	7 out of 11	10.64882117
Senp1	7 out of 11	10.65151021
Dock5	8 out of 11	10.65189056
Tle3	8 out of 11	10.67557797
N4bp1	9 out of 11	10.68461605
E130303B06Rik	9 out of 11	10.69807747
Txndc5	7 out of 11	10.69975311
Hmgn2	8 out of 11	10.70350743
Maz	8 out of 11	10.70888579
A_52_P622197	8 out of 11	10.73818227
Rars	8 out of 11	10.75528255
Tmem30a	8 out of 11	10.76118404
Ighm	9 out of 11	10.77247694
Ifitm3	7 out of 11	10.77510628
Slc23a3	7 out of 11	10.78470238
Oxsr1	8 out of 11	10.81054723
Dse	8 out of 11	10.82335942
Lass6	7 out of 11	10.82882052
Rp2h	9 out of 11	10.83271612
Bin3	10 out of 11	10.8407023
Mical1	8 out of 11	10.85066596
Fanca	7 out of 11	10.85139266
Ly75	9 out of 11	10.8764259
Pfkp	9 out of 11	10.89013567
Tbc1d7	8 out of 11	10.89085829
Smarcc1	8 out of 11	10.91141311
Nfam1	8 out of 11	10.91362804
Ufm1	8 out of 11	10.98737085
Fnbp1	8 out of 11	11.0025073
Dek	9 out of 11	11.02282501
Med9	9 out of 11	11.02496343
Zwint	7 out of 11	11.04947383
Akr1b8	7 out of 11	11.05348701
Casp7	8 out of 11	11.0581161
Ube2g2	8 out of 11	11.0588366
Guca1a	7 out of 11	11.05914799
Enpp1	10 out of 11	11.06460866
Pole4	9 out of 11	11.07380623
Thumpd3	9 out of 11	11.07522204
Tcof1	8 out of 11	11.07803588
Adamts6	8 out of 11	11.09571096
Alyref2	8 out of 11	11.10941314
Lzic	8 out of 11	11.11255077
Lsm3	9 out of 11	11.17016073
Nedd1	9 out of 11	11.17083888
Pole3	8 out of 11	11.18469819
4930503L19Rik	9 out of 11	11.18914275
Tmem14c	10 out of 11	11.19144292
Aebp2	10 out of 11	11.20588789
Cln8	9 out of 11	11.22285565
2610029G23Rik	8 out of 11	11.23693395
Htatip2	9 out of 11	11.23862229
Reep2	9 out of 11	11.23924534
Ola1	8 out of 11	11.23978672
Syngr4	8 out of 11	11.24440814
Mpi	8 out of 11	11.25075233
Usp1	8 out of 11	11.25092184
Mapk6	8 out of 11	11.25177441
Szrd1	8 out of 11	11.25415561
2610027L16Rik	10 out of 11	11.26885926
Tdg	7 out of 11	11.29358408
Nmnat1	9 out of 11	11.29381281
Rhbdf2	10 out of 11	11.29800514
Rad23b	9 out of 11	11.34091287
2310008H09Rik	7 out of 11	11.3512932
Gm6211	9 out of 11	11.35900658
Orai2	7 out of 11	11.3619906
Rhno1	9 out of 11	11.37177848
Timm23	9 out of 11	11.38932937
Nup155	10 out of 11	11.41731196
Gas7	8 out of 11	11.42152476
Dpy19l3	8 out of 11	11.42577491
Cdkn2c	7 out of 11	11.42738575
Gosr1	9 out of 11	11.44782156
Ube2f	9 out of 11	11.45435885
Esd	8 out of 11	11.45506353
Dph1	9 out of 11	11.48393477
Cyld	8 out of 11	11.49703337
Lsm12	9 out of 11	11.5027398
Sh3bgrl3	7 out of 11	11.53510596
4933426M11Rik	8 out of 11	11.54123776
Mdp1	10 out of 11	11.54184609
Orc6	9 out of 11	11.55453211
Slc35d2	8 out of 11	11.56681195
Samd9l	7 out of 11	11.60696623
Ncbp2	9 out of 11	11.62738072
Foxk2	8 out of 11	11.68812258
Rps6ka3	9 out of 11	11.70236905
Rrp1b	9 out of 11	11.72358436
Blmh	10 out of 11	11.72945748
Nt5c3	10 out of 11	11.74308124
Lgi2	8 out of 11	11.75092253
Usp3	10 out of 11	11.75452521
Tgfbr1	7 out of 11	11.75932186
9030624J02Rik	8 out of 11	11.79751084
Cap1	9 out of 11	11.80841937
Arpc5	9 out of 11	11.80930812
Aida	8 out of 11	11.82224677
Eif2s2	8 out of 11	11.84278744
ENSMUSG00000067224	8 out of 11	11.84480461
Csk	8 out of 11	11.86219674
Il7r	7 out of 11	11.88267189
Samd8	10 out of 11	11.88932051
Rhog	7 out of 11	11.90358413
Tgif1	8 out of 11	11.91447421
Ubl4	10 out of 11	11.91541804
Oraov1	9 out of 11	11.93097855
Rpl7l1	10 out of 11	11.95352076
Arl14ep	8 out of 11	11.95689854
Mrps18c	9 out of 11	11.95738245
Fam72a	8 out of 11	11.96124633
Skil	8 out of 11	11.97682683
A_52_P437084	7 out of 11	11.97926083
Cycs	8 out of 11	11.97972407
Tma16	7 out of 11	12.00528241
Metrnl	8 out of 11	12.01028684
3000002C10Rik	8 out of 11	12.02494436
Gm5069	7 out of 11	12.04042515
Ints7	9 out of 11	12.0572089
Irak4	10 out of 11	12.0602111
Nxt1	9 out of 11	12.06338015
Lasp1	8 out of 11	12.06824843
Csl	10 out of 11	12.08476844
Bin1	9 out of 11	12.08666861
Rnf26	9 out of 11	12.09140055
Yipf6	8 out of 11	12.10762584
ENSMUSG00000022294	9 out of 11	12.13024175
Abhd15	7 out of 11	12.13244848
Synj1	8 out of 11	12.13490555
Inpp5d	8 out of 11	12.14551733
Wdfy1	10 out of 11	12.15588017
Exoc3l4	8 out of 11	12.16521029
Ets1	10 out of 11	12.18006615
Naa50	9 out of 11	12.18437629
Dazap1	10 out of 11	12.21374836
Plxnc1	9 out of 11	12.22866021
Kynu	7 out of 11	12.23080449
Tmx3	10 out of 11	12.23852426
Tpp2	10 out of 11	12.26216605
Chst11	8 out of 11	12.268573
0610042G04Rik	8 out of 11	12.26872583
Hist3h2bb-ps	7 out of 11	12.31720655
Ap1s3	9 out of 11	12.31831245
Dnajc18	10 out of 11	12.34249982
Rnaset2b	9 out of 11	12.36262162
Ptpro	7 out of 11	12.36682056
Mrpl40	10 out of 11	12.38696299
Mm.380207	7 out of 11	12.39212589
Trim21	8 out of 11	12.4076886
Tubg1	8 out of 11	12.41078528
Dclre1c	10 out of 11	12.41263007
Utp6	9 out of 11	12.42168806
Zfp707	9 out of 11	12.42558017
Vrk1	9 out of 11	12.43400295
Saal1	10 out of 11	12.4474982
Hoxb7	7 out of 11	12.46277526
Ostc	10 out of 11	12.47456598
Ap3m2	8 out of 11	12.48279977
AK012612	8 out of 11	12.4893966
Stx11	9 out of 11	12.49535039
Gtf2f2	9 out of 11	12.52053463
Cmtm4	9 out of 11	12.52316571
Gm6498	7 out of 11	12.54292893
Hnrnpd	10 out of 11	12.54815896
Rbm38	7 out of 11	12.54867364
Gars	9 out of 11	12.55221751
H2afy	10 out of 11	12.5579057
Cndp2	9 out of 11	12.57248789
Mrpl45	10 out of 11	12.61443235
Desi1	8 out of 11	12.62919305
Psma5	9 out of 11	12.63331122
Ptrhd1	10 out of 11	12.6366424
Mm.365049	9 out of 11	12.64541213
Pmm2	8 out of 11	12.64662919
Mapk1ip1l	8 out of 11	12.65868111
Aprt	9 out of 11	12.65998199
Lhx6	7 out of 11	12.66427307
Inpp1	9 out of 11	12.66596199
Vmn2r84	7 out of 11	12.67161012
Snrnp25	9 out of 11	12.68732021
Slc38a1	8 out of 11	12.70402213
Uba7	9 out of 11	12.71452162
Itgav	10 out of 11	12.72308728
Rnf180	8 out of 11	12.72460745
Creb1	10 out of 11	12.74771747
Calr	7 out of 11	12.76967672
B4galt6	9 out of 11	12.78598335
Sgpl1	10 out of 11	12.78862079
2210009G21Rik	8 out of 11	12.81141983
Snx18	9 out of 11	12.8156993
Rcbtb2	9 out of 11	12.8200988
A_52_P135398	7 out of 11	12.8279162
Samd1	8 out of 11	12.82894825
Mrpl54	9 out of 11	12.83375137
Mina	9 out of 11	12.83437897
Ptpn2	10 out of 11	12.85967954
Mrps23	10 out of 11	12.88144237
Tor2a	10 out of 11	12.90972601
Kif5c	7 out of 11	12.91412341
Tomm20	9 out of 11	12.95335373
Atp10a	9 out of 11	12.97208639
Tbc1d2	8 out of 11	12.97311008
Slc7a6	8 out of 11	12.97636943
Thg1l	9 out of 11	12.99373278
A_52_P325797	7 out of 11	13.00886678
Dcaf15	7 out of 11	13.01010684
Cbfb	9 out of 11	13.032722
Ptafr	7 out of 11	13.0346624
Gale	9 out of 11	13.03755427
Slc4a7	10 out of 11	13.05202089
Cwc22	8 out of 11	13.10572381
Wrap53	9 out of 11	13.11517673
Sar1a	8 out of 11	13.11771546
Hnrnpa1	10 out of 11	13.13259686
Tnip1	8 out of 11	13.18493265
Zcwpw1	8 out of 11	13.18746119
Ccdc80	8 out of 11	13.19167209
Wdr12	9 out of 11	13.20426304
A530088E08Rik	7 out of 11	13.20532629
Mmab	10 out of 11	13.22506077
Ranbp1	9 out of 11	13.23260395
Tnfrsf10b	8 out of 11	13.23408832
Mrs2	7 out of 11	13.24990694
Pcdh7	7 out of 11	13.25241257
Hand2	7 out of 11	13.25641708
Ccdc90a	9 out of 11	13.29845052
Pde3b	9 out of 11	13.30670317
Mtap2	8 out of 11	13.31777456
Itgb1bp1	10 out of 11	13.32541558
435536	7 out of 11	13.33842586
C230052I12Rik	9 out of 11	13.33979508
Nmb	9 out of 11	13.35253948
Tomm70a	9 out of 11	13.35334899
S100pbp	8 out of 11	13.37327256
Il1rl1	10 out of 11	13.38946039
Mpp6	7 out of 11	13.40419475
Bcl2l11	9 out of 11	13.40511365
Pmepa1	7 out of 11	13.42071122
Polr1e	8 out of 11	13.45131433
Oas1c	10 out of 11	13.45700128
Gapdh	8 out of 11	13.48965279
Olfr397	8 out of 11	13.50092933
Ciita	7 out of 11	13.50349704
Fzr1	9 out of 11	13.55633007
Mpzl3	10 out of 11	13.56348661
Nudcd2	8 out of 11	13.59122914
1700049L16Rik	7 out of 11	13.60971694
Zmynd19	8 out of 11	13.61700891
Heatr5a	8 out of 11	13.63104748
Ripk1	10 out of 11	13.63380749
2700029M09Rik	9 out of 11	13.63910524
A_52_P465521	9 out of 11	13.65124387
A_52_P223838	9 out of 11	13.65994181
Gnptab	10 out of 11	13.66765495
Haus6	9 out of 11	13.68801292
Rassf5	7 out of 11	13.70375174
Tmem192	9 out of 11	13.71514141
Tmem51	9 out of 11	13.73082678
Asap3	9 out of 11	13.74294122
Sh2d1b1	8 out of 11	13.74978319
Mab21l3	7 out of 11	13.75253423
Serp2	9 out of 11	13.76259346
Mtmr9	9 out of 11	13.77634447
Sik3	10 out of 11	13.7927805
Dr1	9 out of 11	13.79646929
Carhsp1	8 out of 11	13.79895427
Pilrb2	7 out of 11	13.80421831
Clic1	9 out of 11	13.80554004
9630033F20Rik	10 out of 11	13.8519336
